id,filename,expansion,cardname,txt
3193,VO_NEFARIAN_HEROIC_BLOCK_77,검은바위 산,네파리안,영웅 난이도에서는 어림도 없다
3194,VO_NEFARIAN_HEROIC_BLOCK_77_Laugh,검은바위 산,네파리안,웃음
3195,VO_NEFARIAN_INTRO1_24,검은바위 산,네파리안,내 보금자리인 검은바위산에 온걸 환영한다
3196,VO_NEFARIAN_INTRO3_25,검은바위 산,네파리안,경망스럽군 영웅이여 화산 심장부에 가보지 않겠나
3197,VO_NEFARIAN_INTRO4_26,검은바위 산,네파리안,라그나로스에게 내 안부를 좀 전해주게
3198,VO_NEFARIAN_MAJORDOMO_41,검은바위 산,네파리안,라그나로스가 가장 신뢰하는 종복이군 놈이 불의 군주를 소환하도록 설득하거라
3199,VO_NEFARIAN_MAJORDOMO_DEAD_42,검은바위 산,네파리안,수고했다 필멸자여 검은바위산은 이제 내 것이다
3200,VO_NEFARIAN_MALORIAK_70,검은바위 산,네파리안,말로리악은 내 수많은 부하들 중 하나일 뿐이지
3201,VO_NEFARIAN_MALORIAK_DEATH_PT1_72,검은바위 산,네파리안,정말 축하한다 놀라운 업적을 달성했군
3202,VO_NEFARIAN_MALORIAK_DEATH_PT2_73,검은바위 산,네파리안,내 너에게 멋진 칭호를 하나 내려주지
3203,VO_NEFARIAN_MALORIAK_DEATH_PT3_74,검은바위 산,네파리안,멍청하고 무능하고 실망스러운 하수인들을 해치운 자 그래 이 정도면 되겠군
3204,VO_NEFARIAN_MALORIAK_TURN2_71,검은바위 산,네파리안,말로리악 필멸의 존재들에게 지지 마라
3205,VO_NEFARIAN_NEF2_65,검은바위 산,네파리안,안돼 널 부숴버리겠다
3206,VO_NEFARIAN_NEF_INTRO1_64,검은바위 산,네파리안,지금까진 재밌었겠지 하지만 넌 그저 하찮은 존재일 뿐이다
3207,VO_NEFARIAN_NEF_MISSION_66,검은바위 산,네파리안,그건 반칙이다 용납하지 않겠노라
3208,VO_NEFARIAN_OMNOTRON_68,검은바위 산,네파리안,나의 내부 성소에는 철통 같은 방어시스템이 작동하고 있다
3209,VO_NEFARIAN_OMNOTRON_DEAD_69,검은바위 산,네파리안,마침 저 놈들의 수리비가 걱정이었는데 고맙다
3210,VO_NEFARIAN_OMOKK1_44,검은바위 산,네파리안,왜 여기 있는거냐 라그나로스가 죽었으니 네 여정은 끝난 것이다
3211,VO_NEFARIAN_OMOKK2_45,검은바위 산,네파리안,혼란스럽군 라그나로스는 이제 여기 없다 일일 퀘스트도 없단 말이다 돌아가라
3212,VO_NEFARIAN_OMOKK_DEAD_46,검은바위 산,네파리안,참으로 어처구니가 없군
3213,VO_NEFARIAN_OMOKK_INTRO_43,검은바위 산,네파리안,반갑다 라그나로스를 처치한 자여 그런데 검은바위 첨탑은 무슨 일로 왔느냐
3214,VO_NEFARIAN_RAZORGORE_54,검은바위 산,네파리안,그렇게 말렸건만 내 집에 감히 들어오겠다고 알겠다 서슬 송곳니 이 오만한 놈을 처리해라
3215,VO_NEFARIAN_RAZORGORE_DEAD_55,검은바위 산,네파리안,내 영광스러운 실험에서 귀중한 알들을 깨버리다니
3216,VO_NEFARIAN_REND1_52,검은바위 산,네파리안,이 오크마저도 네가 여기 있지 말아야할 것을 안다
3217,VO_NEFARIAN_REND_DEAD_53,검은바위 산,네파리안,넌 지금 맞설 상대를 단단히 잘못 고른거다
3218,VO_NEFARIAN_REND_INTRO_51,검은바위 산,네파리안,돌아가라 필멸자여 감히 범접치 못할 힘에 맞서려 하느냐
3219,VO_NEFARIAN_THAURISSAN_31,검은바위 산,네파리안,제왕 타우릿산이 라그나로스를 이 세계에 불러냈다 이제 놈을 없앨 이유가 생겼겠지
3220,VO_NEFARIAN_THAURISSAN_DEAD2_33,검은바위 산,네파리안,두 드워프를 모두 처치했다고 놀랍구나 모험가여
3221,VO_NEFARIAN_THAURISSAN_DEAD_32,검은바위 산,네파리안,왜 다른 드워프 하나는 살려둔거지 모두 없애라고 했을텐데
3222,VO_NEFARIAN_VAEL_56,검은바위 산,네파리안,이 거대한 붉은 용을 타락시키는 것도 내겐 쉬운 일이었지
3223,VO_NEFARIAN_VAEL_DEAD_57,검은바위 산,네파리안,동료마저도 죽이다니 죄책감이 드느냐
3224,VO_NEFARIAN_ZOMBIE_NEF_99,검은바위 산,네파리안,이번엔 절대로 쉽지 않을 것이다
3225,VO_Netherspite_Male_Dragon_NetherspiteAngryChicken_01,한여름 밤의 카라잔,황천의 원령,또 너라니 왜 차원문에서 꼭 네가 나오는 것이냐
3226,VO_Netherspite_Male_Dragon_NetherspiteDeath_02,한여름 밤의 카라잔,황천의 원령,죽음
3227,VO_Netherspite_Male_Dragon_NetherspiteEmoteResponse_01,한여름 밤의 카라잔,황천의 원령,연구에 열중하고 있는 용족에게 도전하다니
3228,VO_Netherspite_Male_Dragon_NetherspiteEmpowerment_01,한여름 밤의 카라잔,황천의 원령,수많은 세계와 수많은 지식
3229,VO_Netherspite_Male_Dragon_NetherspiteOpen_01,한여름 밤의 카라잔,황천의 원령,누가 내 연구를 방해하느냐
3230,VO_Netherspite_Male_Dragon_NetherspiteShadowBreath_01,한여름 밤의 카라잔,황천의 원령,썩 꺼져라
3231,VO_Netherspite_Male_Dragon_NetherspiteTurn3_02,한여름 밤의 카라잔,황천의 원령,내 실험 이곳에서 당장 사라져라
3232,VO_Netherspite_Male_Dragon_NetherspiteTurn5_01,한여름 밤의 카라잔,황천의 원령,차원문에 손대지 마라 공간의 흐름이 지금 정확하게 조율된 상태란 말이다
3233,VO_Netherspite_Male_Dragon_NetherspiteTurn7_01,한여름 밤의 카라잔,황천의 원령,그 파티인지 뭔지 재밌어 보이더군 내 차원문을 내버려두고 거기에나 가란 말이다
3234,VO_Netherspite_Male_Dragon_NetherspiteUnstablePortal_02,한여름 밤의 카라잔,황천의 원령,흥미롭군 부정형 속의 본질이라니
3235,VO_NEW1_005_Attack_02,오리지널,납치범,이리 와라
3236,VO_NEW1_005_Death_03,오리지널,납치범,죽음
3237,VO_NEW1_005_Play_01,오리지널,납치범,나는 보통 혼자 일하지
3238,VO_NEW1_010_Attack_02,오리지널,바람의 군주 알아키르,파리 같은 놈들
3239,VO_NEW1_010_Death_03,오리지널,바람의 군주 알아키르,죽음
3240,VO_NEW1_010_Play_01,오리지널,바람의 군주 알아키르,바람이여 내 명에 따라라
3241,VO_NEW1_011_Attack_02,오리지널,코르크론 정예병,헬스크림 님을 위하여
3242,VO_NEW1_011_Death_03,오리지널,코르크론 정예병,죽음
3243,VO_NEW1_011_Play_01,오리지널,코르크론 정예병,대족장 님을 위하여
3244,VO_NEW1_014_Attack_02,오리지널,위장의 대가,목 씻고 기다려라
3245,VO_NEW1_014_Death_03,오리지널,위장의 대가,죽음
3246,VO_NEW1_014_Play_01,오리지널,위장의 대가,어둠 속으로
3247,VO_NEW1_016_Attack_02,오리지널,선장의 앵무새,기합
3248,VO_NEW1_016_Death_03,오리지널,선장의 앵무새,죽음
3249,VO_NEW1_016_Play_01,오리지널,선장의 앵무새,금화 한닢
3250,VO_NEW1_018_Attack_02,오리지널,붉은해적단 약탈자,죽어라 애송이
3251,VO_NEW1_018_Death_03,오리지널,붉은해적단 약탈자,죽음
3252,VO_NEW1_018_Play_01,오리지널,붉은해적단 약탈자,지도에 나온 곳이 여기군
3253,VO_NEW1_019_Attack_02,오리지널,단검 곡예사,야 잡아봐
3254,VO_NEW1_019_Death_03,오리지널,단검 곡예사,안돼
3255,VO_NEW1_019_Play_01,오리지널,단검 곡예사,이 사과를 네 머리 위에 놔
3256,VO_NEW1_020_Attack_02,오리지널,광기의 화염술사,불타라
3257,VO_NEW1_020_Death_03,오리지널,광기의 화염술사,죽음
3258,VO_NEW1_020_Play_01,오리지널,광기의 화염술사,불장난 좋아하냐
3259,VO_NEW1_021_Attack_02,오리지널,파멸의 예언자,빗나간건가
3260,VO_NEW1_021_Death_03,오리지널,파멸의 예언자,이럴 줄 알았어
3261,VO_NEW1_021_Play_01,오리지널,파멸의 예언자,종말이 다가온다
3262,VO_NEW1_022_Attack_02,오리지널,공포의 해적,자비란 없다
3263,VO_NEW1_022_Death_03,오리지널,공포의 해적,죽음
3264,VO_NEW1_022_Play_01,오리지널,공포의 해적,피와 약탈
3265,VO_NEW1_024_Attack_02,오리지널,선장 그린스킨,웃음
3266,VO_NEW1_024_Death_03,오리지널,선장 그린스킨,죽음
3267,VO_NEW1_024_Play_01,오리지널,선장 그린스킨,한 잔 마셔 친구들
3268,VO_NEW1_025_Attack_02,오리지널,붉은해적단 바다사냥꾼,기합
3269,VO_NEW1_025_Death_03,오리지널,붉은해적단 바다사냥꾼,죽음
3270,VO_NEW1_025_Play_01,오리지널,붉은해적단 바다사냥꾼,어기여차
3271,VO_NEW1_026_Attack_02,오리지널,보랏빛 여교사,수업을 시작한다
3272,VO_NEW1_026_Death_03,오리지널,보랏빛 여교사,죽음
3273,VO_NEW1_026_Play_01,오리지널,보랏빛 여교사,다들 선생님에게 주목
3274,VO_NEW1_026t_Attack_02,오리지널,보랏빛 수습생,말씀에 따르겠습니다
3275,VO_NEW1_026t_Death_03,오리지널,보랏빛 수습생,죽음
3276,VO_NEW1_026t_Play_01,오리지널,보랏빛 수습생,가르쳐 주십시오
3277,VO_NEW1_027_Attack_02,오리지널,남쪽바다 선장,좀스러운 놈
3278,VO_NEW1_027_Death_03,오리지널,남쪽바다 선장,죽음
3279,VO_NEW1_027_Play_01,오리지널,남쪽바다 선장,해적의 규율을 따라라
3280,VO_NEW1_029_Attack_02,오리지널,밀하우스 마나스톰,화끈하게 놀아주마 귀여운 것
3281,VO_NEW1_029_Death_03,오리지널,밀하우스 마나스톰,노움 죽네
3282,VO_NEW1_029_Play_01,오리지널,밀하우스 마나스톰,위대한 밀하우스 마나스톰 님의 진정한 힘을 보아라
3283,VO_NEW1_030_Attack_02,오리지널,데스윙,이 세상을 조각내주마
3284,VO_NEW1_030_Death_03,오리지널,데스윙,죽음
3285,VO_NEW1_030_Play_01,오리지널,데스윙,나는 데스윙 만물의 종결자 내가 바로 대격변이다
3286,VO_NEW1_037_Attack_02,오리지널,검제작의 대가,때가 됐다
3287,VO_NEW1_037_Death_03,오리지널,검제작의 대가,죽음
3288,VO_NEW1_037_Play_01,오리지널,검제작의 대가,칼을 다오
3289,VO_NEW1_038_Attack_02,오리지널,그룰,숨을 곳은 없다
3290,VO_NEW1_038_Death_03,오리지널,그룰,죽음
3291,VO_NEW1_038_Play_01,오리지널,그룰,부질없는 짓이다
3292,VO_NEW1_040_Death_12,오리지널,불명,죽음
3293,VO_OG_024_Male_Faceless_Attack_01,고대 신의 속삭임,얼굴 없는 화염투사,구워주마
3294,VO_OG_024_Male_Faceless_Death_01,고대 신의 속삭임,얼굴 없는 화염투사,죽음
3295,VO_OG_024_Male_Faceless_Play_01,고대 신의 속삭임,얼굴 없는 화염투사,불이 필요한가
3296,VO_OG_026_Male_Qiraji_Attack_01,고대 신의 속삭임,영원한 감시자,너도 보아라
3297,VO_OG_026_Male_Qiraji_Death_01,고대 신의 속삭임,영원한 감시자,죽음
3298,VO_OG_026_Male_Qiraji_Play_01,고대 신의 속삭임,영원한 감시자,미래가 보인다 종말이 보인다
3299,VO_OG_042_Male_OldGod_Attack_01,고대 신의 속삭임,타락자 느조스,너무나 달콤하구나
3300,VO_OG_042_Male_OldGod_Death_01,고대 신의 속삭임,타락자 느조스,죽음
3301,VO_OG_042_Male_OldGod_Play_01,고대 신의 속삭임,타락자 느조스,네 영혼의 정수가 느껴지는군
3302,VO_OG_044_Male_Night Elf_Attack_02,고대 신의 속삭임,판드랄 스태그헬름,재가 되어 사라져라
3303,VO_OG_044_Male_Night Elf_Death_01,고대 신의 속삭임,판드랄 스태그헬름,죽음
3304,VO_OG_044_Male_Night Elf_Play_02,고대 신의 속삭임,판드랄 스태그헬름,보아라 불의 땅이 포효하는 모습을
3305,VO_OG_044_Male_Night Elf_Tyrande_01,고대 신의 속삭임,판드랄 스태그헬름,넌 우리 백성들을 파멸로 이끌 것이다
3306,VO_OG_070_Male_Troll_Attack_01,고대 신의 속삭임,이교도 칼잡이,살짝만 베어주지
3307,VO_OG_070_Male_Troll_Death_01,고대 신의 속삭임,이교도 칼잡이,죽음
3308,VO_OG_070_Male_Troll_Play_01,고대 신의 속삭임,이교도 칼잡이,넌 별로 날카롭지 않군
3309,VO_OG_080_Male_Klaxxi_Attack_01,고대 신의 속삭임,독한 마음의 자릴,한 방울 맛보겠느냐
3310,VO_OG_080_Male_Klaxxi_Death_01,고대 신의 속삭임,독한 마음의 자릴,죽음
3311,VO_OG_080_Male_Klaxxi_Play_01,고대 신의 속삭임,독한 마음의 자릴,훌륭한 독이 아주 많다
3312,VO_OG_082_Male_Kobold_Attack_01,고대 신의 속삭임,진화한 코볼트,좋았어
3313,VO_OG_082_Male_Kobold_Death_01,고대 신의 속삭임,진화한 코볼트,내꺼라고
3314,VO_OG_082_Male_Kobold_Play_01,고대 신의 속삭임,진화한 코볼트,네 양초 가져간다
3315,VO_OG_083_Male_Human_Attack_01,고대 신의 속삭임,황혼의 불꽃소환사,바싹 익혀드리죠
3316,VO_OG_083_Male_Human_Death_01,고대 신의 속삭임,황혼의 불꽃소환사,죽음
3317,VO_OG_083_Male_Human_Play_01,고대 신의 속삭임,황혼의 불꽃소환사,불좀 빌려드릴까요
3318,VO_OG_085_Androgynous _Faceless_Attack_01,고대 신의 속삭임,정신 나간 서리술사,얼어붙어라
3319,VO_OG_085_Androgynous _Faceless_Death_01,고대 신의 속삭임,정신 나간 서리술사,죽음
3320,VO_OG_085_Androgynous _Faceless_Play_02,고대 신의 속삭임,정신 나간 서리술사,한기가 느껴지는가
3321,VO_OG_096_Female_Night Elf_Attack_01,고대 신의 속삭임,황혼의 암흑치유사,사라져라
3322,VO_OG_096_Female_Night Elf_Death_01,고대 신의 속삭임,황혼의 암흑치유사,죽음
3323,VO_OG_096_Female_Night Elf_Play_01,고대 신의 속삭임,황혼의 암흑치유사,빛을 삼키리라
3324,VO_OG_109_Female_Human_Attack_01,고대 신의 속삭임,어둠골 사서,찾고야 말겠어
3325,VO_OG_109_Female_Human_Death_01,고대 신의 속삭임,어둠골 사서,죽음
3326,VO_OG_109_Female_Human_Play_01,고대 신의 속삭임,어둠골 사서,진실은 분명 여기 있을거야
3327,VO_OG_120_Male_Elemental_Attack_01,고대 신의 속삭임,아노말루스,종말
3328,VO_OG_120_Male_Elemental_Death_01,고대 신의 속삭임,아노말루스,실체가 무너진다
3329,VO_OG_120_Male_Elemental_Death_02,고대 신의 속삭임,아노말루스,실체가 무너진다
3330,VO_OG_120_Male_Elemental_Play_01,고대 신의 속삭임,아노말루스,혼돈이 손짓한다
3331,VO_OG_121_Male_Ogre_Attack_01,고대 신의 속삭임,초갈,파괴여 오라 영원한 밤이여 오라
3332,VO_OG_121_Male_Ogre_Death_01,고대 신의 속삭임,초갈,죽음
3333,VO_OG_121_Male_Ogre_Play_01,고대 신의 속삭임,초갈,그분의 의지에 모두 굴복하리라 그분의 왕국에서 혼돈이 찾아온다
3334,VO_OG_131_Male_Qiraji_Attack_01,고대 신의 속삭임,쌍둥이 제왕 베클로어,고통을 맛보리라
3335,VO_OG_131_Male_Qiraji_Death_01,고대 신의 속삭임,쌍둥이 제왕 베클로어,죽음
3336,VO_OG_131_Male_Qiraji_Play_01,고대 신의 속삭임,쌍둥이 제왕 베클로어,영혼의 향연이 시작되리라
3337,VO_OG_133_Male_OldGod_Attack_01,고대 신의 속삭임,해방된 분노 이샤라즈,공포가 널 옥죈다
3338,VO_OG_133_Male_OldGod_Death_01,고대 신의 속삭임,해방된 분노 이샤라즈,죽음
3339,VO_OG_133_Male_OldGod_Play_01,고대 신의 속삭임,해방된 분노 이샤라즈,증오를 삼켜라 분노를 받아들여라
3340,VO_OG_134_Male_OldGod_Attack_01,고대 신의 속삭임,희망의 끝 요그사론,오직 죽음만이 영원하다
3341,VO_OG_134_Male_OldGod_Death_01,고대 신의 속삭임,희망의 끝 요그사론,죽음
3342,VO_OG_134_Male_OldGod_Play_01,고대 신의 속삭임,희망의 끝 요그사론,죽음의 신앞에 무릎을 꿇어라
3343,VO_OG_141_Androgynous _Faceless_Attack_01,고대 신의 속삭임,얼굴 없는 괴수,하찮은 것
3344,VO_OG_141_Androgynous _Faceless_Death_01,고대 신의 속삭임,얼굴 없는 괴수,죽음
3345,VO_OG_141_Androgynous _Faceless_Play_01,고대 신의 속삭임,얼굴 없는 괴수,분노 증오 공포
3346,VO_OG_142_Male_Faceless_Attack_01,고대 신의 속삭임,기괴한 공포,살점따위
3347,VO_OG_142_Male_Faceless_Death_01,고대 신의 속삭임,기괴한 공포,안돼
3348,VO_OG_142_Male_Faceless_Play_01,고대 신의 속삭임,기괴한 공포,절대적인 공포
3349,VO_OG_145_Male_Mech_Attack_01,고대 신의 속삭임,광기로봇,안녕
3350,VO_OG_145_Male_Mech_Death_01,고대 신의 속삭임,광기로봇,안녕
3351,VO_OG_145_Male_Mech_Play_01,고대 신의 속삭임,광기로봇,안녕 안녕 안녕
3352,VO_OG_150_Male_Troll_Attack_01,고대 신의 속삭임,변종 광전사,모조리 죽여버리겠다
3353,VO_OG_150_Male_Troll_Death_01,고대 신의 속삭임,변종 광전사,죽음
3354,VO_OG_150_Male_Troll_Play_01,고대 신의 속삭임,변종 광전사,피바다를 만들 시간이군
3355,VO_OG_158_Male_Faceless_Attack_01,고대 신의 속삭임,열성적인 수습생,그 분의 먹잇감이 되어라
3356,VO_OG_158_Male_Faceless_Death_01,고대 신의 속삭임,열성적인 수습생,죽음
3357,VO_OG_158_Male_Faceless_Play_01,고대 신의 속삭임,열성적인 수습생,주인님께서 굶주리셨다
3358,VO_OG_162_Male_Panderan_Attack_01,고대 신의 속삭임,크툰의 사도,크툰
3359,VO_OG_162_Male_Panderan_Death_01,고대 신의 속삭임,크툰의 사도,죽음
3360,VO_OG_162_Male_Panderan_Play_01,고대 신의 속삭임,크툰의 사도,크툰 크툰 크툰
3361,VO_OG_173a_Androgynous _Monster_Attack_01,고대 신의 속삭임,고대의 존재,웃음
3362,VO_OG_173a_Androgynous _Monster_Death_01,고대 신의 속삭임,고대의 존재,안돼
3363,VO_OG_173a_Androgynous _Monster_Play_01,고대 신의 속삭임,고대의 존재,세계의 종말이 다시금 도래했노라
3364,VO_OG_188_Male_Klaxxi_Attack_02,고대 신의 속삭임,클락시 호박술사,달아날 순 없다
3365,VO_OG_188_Male_Klaxxi_Death_01,고대 신의 속삭임,클락시 호박술사,죽음
3366,VO_OG_188_Male_Klaxxi_Play_02,고대 신의 속삭임,클락시 호박술사,나는 무리를 지킨다
3367,VO_OG_200_Male_BloodElf_Attack_01,고대 신의 속삭임,살아남은 파멸의 예언자,웃음
3368,VO_OG_200_Male_BloodElf_Death_01,고대 신의 속삭임,살아남은 파멸의 예언자,죽음
